             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          16535587 regular_m 3D50_BIG nbieberd PD       0:00      4 (Dependency)
          16535584 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535580 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535578 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535577 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535576 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535575 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535574 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535572 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535571 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535570 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535569 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535566 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535564 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535562 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535561 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535560 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535559 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535558 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535556 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535551 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535550 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535549 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535547 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535545 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535538 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535535 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535532 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535527 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535522 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535519 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535496 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535487 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535484 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535482 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535481 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535479 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535475 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535474 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535472 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535471 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535470 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535469 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535467 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535466 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535463 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535462 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535460 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535459 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535457 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535456 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535454 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535453 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535452 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535451 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535449 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535448 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535446 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535445 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535443 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535442 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535441 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535440 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535439 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535437 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535435 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535434 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535433 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535432 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535430 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535429 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535428 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535427 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535426 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535425 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535424 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535421 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535420 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535419 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535418 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535416 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535415 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535414 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535413 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535412 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535410 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535409 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535408 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535407 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535406 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535404 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535403 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535402 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535401 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535400 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535399 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535397 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535392 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535389 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535387 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535378 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535376 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535373 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535351 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535348 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535338 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535333 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535332 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535331 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535330 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535329 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535327 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535326 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535324 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535323 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535322 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535321 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535320 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535319 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535317 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535316 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535315 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535313 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535312 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535310 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535309 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535308 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535307 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535305 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535304 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535302 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535301 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535299 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535297 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535296 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535295 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535294 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535293 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535292 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535291 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535290 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535286 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535284 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535283 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535282 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535281 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535280 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535279 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535278 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535277 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535276 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535275 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535274 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535273 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535272 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535271 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535270 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535269 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535268 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535265 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535262 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535260 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535259 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535256 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535255 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535252 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535250 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535249 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535248 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535247 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535246 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535245 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535244 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535243 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535241 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535240 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535239 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535238 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535237 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535235 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
          16535233 regular_m ExaEpi_p keilbart PD       0:00      1 (Priority)
